Actual Demand,Forecast Demand
7174.83,7064.933902303636
7637.49,7559.2783437346225
7769.63,7721.62538885516
7881.74,8077.429746684552
7831.17,8217.124593863608
7784.03,8216.334995589614
7742.49,8340.301924606443
7663.94,8366.840456425549
7704.75,8365.4925949651
7712.86,8385.33961598766
7698.47,8341.429922140718
7726.51,8383.611294341923
7754.02,8365.46200520146
7835.18,8364.439159979702
7831.24,8384.945772780777
7892.32,8336.065242342114
8048.330000000001,8410.386896829248
8112.79,8431.208966567874
8156.04,8462.679141844035
8291.96,8488.447193991424
8397.64,8473.679985593559
8478.05,8467.518060080052
8575.22,8425.109176511765
8813.46,8600.0874041909
8946.59,8720.439005517364
8895.65,8633.750483148098
8637.72,8614.219874993205
8422.35,8468.529434140444
8218.76,8182.12130088687
8019.26,8050.791798133612
7825.16,7797.1190136618025
7597.64,7695.775126717986
7616.24,7740.07388412124
7450.65,7640.387579994739
7394.76,7544.9432157481915
7282.21,7440.392661237658
7139.79,7427.528231731296
6981.69,7247.736417964161
6810.04,7171.005819590271
6621.9,6968.427977665723
6320.78,6687.359192062736
6083.48,6491.233878406287
5941.46,6305.839836207271
5853.94,6271.581212789179
5885.88,6269.841419982076
5991.19,6377.7186112886075
6322.58,6587.004214821637
6661.86,6768.043995352328
7229.95,7203.542812873424
7763.29,7718.783886591912
7958.4,8073.137620473624
8101.659999999999,8446.524878851056
8116.1900000000005,8477.607902431131
7933.17,8552.687609498502
7909.77,8555.875636428
7848.68,8607.557042100072
7785.33,8577.569514430405
7697.9,8553.034612129808
7590.7,8502.633196880102
7501.89,8450.738618792653
7453.68,8495.98565886879
7433.64,8291.817149234892
7408.84,8242.40512165296
7423.28,8199.511581516981
7457.86,8226.650437447548
7466.89,8300.004690659523
7568.13,8186.394308495523
7731.73,8384.887461043836
7893.01,8380.778873414756
8146.319999999999,8513.716250619413
8463.28,8645.312457874417
9070.71,9219.631446520449
9559.81,9485.458404424073
9672.51,9380.384478176236
9502.72,9286.548466346145
9350.47,9185.352748569967
9205.67,9026.3825265764
9041.8,8708.336930276751
8772.47,8530.530105390908
8536.52,8044.1633787245755
8446.81,8029.278590922714
8125.74,7848.986347741008
8021.08,7752.224711797655
7872.38,7700.461574100853
7670.3,7630.347446009577
7525.02,7395.841060319305
7284.21,7295.100365277291
7107.75,7123.638048556686
6797.91,6722.667426745773
6573.91,6513.702059800864
6379.7,6333.257345766008
6290.69,6284.103897279859
6286.99,6288.465806389094
6393.75,6400.06443362862
6711.01,6635.195519648254
7174.37,6871.462728608132
7828.17,7335.057288103701
8385.52,7757.881906211079
8456.12,7990.029056380511
8530.4,8189.721901221634
8436.14,8261.875506210685
8170.030000000001,8431.910619271399
8036.82,8299.000008109928
7854.27,8391.811262858035
7811.74,8358.96646007824
7709.68,8317.382544198155
7579.83,8186.595053819418
7475.38,8141.159695510865
7448.88,8224.25870030284
7383.49,8128.473546970726
7406.49,8090.880639315725
7436.28,8116.815979233027
7426.79,8120.411232391
7503.24,8095.19475191927
7540.45,8122.494204108954
7709.0,8133.428132750512
7884.18,8149.109210337163
8103.130000000001,8217.149448046566
8311.34,8451.354237785936
8587.17,8811.072651466251
8878.27,9090.660223357916
8865.19,9142.27375799191
8673.36,9086.477073179962
8539.82,9110.66210505891
8441.08,9045.913134731294
8260.63,8721.457071088553
8201.86,8676.926022667647
8054.11,8374.640846154094
8047.15,8490.27110864854
7878.13,8222.871645707728
7909.84,8098.225050379992
7782.99,8064.088786016465
7656.8,8168.860638348342
7430.97,7684.545815671266
7230.75,7328.955108222306
7000.75,7153.281919350446
6662.31,6726.032300746322
6361.69,6507.27964333135
6143.58,6312.287584824801
6002.26,6250.730465147139
5996.93,6240.785924173356
6052.76,6351.968243848324
6134.85,6571.118090225578
6266.09,6743.481849043489
6546.47,7185.825604144395
6769.86,7663.0493372373585
7005.55,7865.643429973841
7228.91,8117.914342933775
7489.85,8220.666314935208
7516.75,8292.275039759399
7575.59,8290.186332460762
7424.24,8415.703780122161
7394.03,8274.42208895421
7180.8,8339.941538953544
6993.65,8165.60856410122
6938.69,8192.207319517494
6868.17,8185.642947426081
6837.79,8128.226917001367
6760.04,8086.9900037525895
6720.2,8117.912431073547
6770.12,8120.3749070466765
6810.8,8095.19475191927
6924.81,8122.512366781116
7066.12,8342.806461504579
7258.71,8388.41006351316
7512.52,8526.055396528245
7776.67,8691.915962782026
8186.54,9219.631446520449
8639.55,9456.319742695452
8624.49,9346.193725796224
8519.37,9262.460939338804
8322.5,9166.187305718542
8219.65,8986.563257686377
8165.510000000001,8697.606614749433
8033.910000000001,8544.614779687525
7942.5,8112.320239907862
7904.56,8165.5626794557575
7727.78,8007.417903115452
7675.5,8069.481187788368
7541.8,8023.691179407598
7331.02,8211.293420169473
7159.95,7896.597880953611
7005.66,7435.030371264339
6833.98,7245.255301353813
6544.87,6917.209720133782
6409.07,6544.76931053406
6242.82,6396.0547847663165
6182.54,6382.497783892512
6175.76,6385.638970246435
6193.79,6463.280092053712
6281.76,6680.033899600745
6419.78,6918.37738876778
6612.64,7417.57030773592
6801.36,8249.805932593943
6911.07,8362.248168158889
7156.26,8592.766891379477
7250.71,8522.868325528862
7309.45,8554.56505624199
7232.01,8520.33989037788
7143.01,8540.091318389059
7018.48,8543.643554691911
6823.77,8526.012379673124
6686.44,8431.734728130461
6549.23,8364.954406311035
6479.81,8415.78694604206
6424.82,8250.768554218532
6322.92,8215.219425146819
6411.17,8164.92316220963
6455.89,8197.029986941578
6490.04,8211.943452646852
6621.09,8174.217670706034
6805.92,8353.620898881913
7060.85,8380.778873414756
7366.37,8513.716250619413
7646.68,8660.790878276945
8230.3,9274.464553777696
8910.23,9601.604869179964
9047.77,9510.607013857723
8923.51,9472.931896212936
8737.78,9394.970059852481
8620.7,9263.787770336749
8438.93,8886.35119199729
8216.98,8754.416585482002
8007.97,8420.415559653044
7896.7,8533.767840686322
7721.71,8348.7752891351
7596.72,8328.938783343792
7433.83,8283.279737388611
7244.95,8330.636515225888
7090.61,8061.354825891019
6927.01,7651.27323416555
6781.26,7373.8149966023575
6560.27,7109.333510333896
6393.53,6705.831585581661
6288.48,6475.094910295129
6269.15,6416.1130663440235
6296.47,6397.099138415635
6441.06,6606.411985956908
6788.2,6713.598517756224
7234.27,6922.758894444347
7928.96,7453.706855862559
8567.36,8285.808172539593
8694.1,8367.125323599459
8780.38,8580.74415833831
8627.94,8520.175470398308
8307.41,8543.301331711174
8143.82,8463.637939748169
7984.66,8486.266717401862
7860.43,8330.681443941236
7662.81,8349.423409752251
7514.05,8181.843125223757
7455.49,8220.05165187204
7405.18,8204.925013751388
7409.96,8161.113780706168
7428.51,8090.360613333822
7389.07,8114.072459806443
7411.9,8131.864231084347
7495.12,8094.947166019798
7499.02,8122.512366781116
7670.83,8133.428132750512
7761.38,8149.109210337163
8041.169999999999,8239.288789481998
8227.27,8423.903748638273
8639.74,8747.11901499331
8985.99,9041.773957338572
9029.78,9110.903955377698
8837.65,9096.860386075974
8640.53,9088.50842467177
8438.64,9006.471458236218
8242.88,8700.462933929444
7998.11,8582.237321176053
7748.53,8171.386205708981
7758.28,8252.3534863472
7610.74,7937.420876463116
7596.88,7892.351161423087
7422.92,7886.6657670713075
7308.92,7962.906929226936
7161.42,7541.649558541119
6973.94,7307.223470980406
6815.09,7158.712080361844
6502.04,6752.748635566592
6238.81,6525.480552697957
6122.18,6355.867960747541
6102.94,6338.469076746404
6137.31,6332.25314118147
6219.65,6425.208741376759
6530.22,6592.302457477332
6929.01,6780.3339108603
7549.91,7206.269125557959
7945.18,7667.699937240959
8059.02,7819.46244617653
8058.37,8093.939615679861
7991.28,8151.174019382955
7832.77,8153.046686475874
7743.45,8185.479483376623
7643.87,8286.71248242724
7608.65,8269.238079947114
7605.13,8355.471579582216
7458.32,8168.855858697772
7485.53,8226.501312349797
7439.69,8179.161741254568
7430.54,8128.07874783373
7403.87,8084.071549115181
7459.39,8115.718571462394
7453.83,8124.461508283139
7558.25,8095.111585999371
7607.5,8122.385228075982
7771.23,8134.318103686453
7879.76,8149.575704232693
8009.69,8219.916865725994
8211.7,8449.201483169676
8582.3,8828.340573041798
9013.43,9107.671955662967
9094.59,9134.955157040717
8940.14,9047.11187109399
8772.94,8928.391086541653
8630.72,8802.92812689674
8495.2,8604.304011922837
8389.85,8381.059916868211
8136.229999999999,7965.2752460838565
8114.800000000001,8006.149383854449
7895.21,7858.868275292338
7870.74,8053.713120561362
7842.87,8023.691179407598
7681.85,8211.293420169473
7494.91,7589.5971011887195
7385.33,7293.044159602524
7146.68,7121.521619284749
6860.19,6737.815095328928
6618.15,6524.409433005453
6439.35,6357.483960604906
6325.65,6330.094173019469
6380.64,6324.639157825113
6474.48,6401.784629868389
6812.26,6609.613395907999
7216.31,6795.0901260618575
7770.38,7213.540407968521
8318.61,7777.435934653759
8419.47,8243.116333657623
8534.2,8545.506662483693
8363.18,8460.36387910843
8098.210000000001,8526.405266949892
7960.69,8381.64685795808
7907.83,8514.35863565588
7796.91,8503.258375174522
7667.85,8486.405327268363
7598.77,8195.239529838444
7460.35,8251.160485565186
7422.36,8250.446405770183
7363.19,8128.919010403753
7377.82,8107.161085083724
7410.94,8130.554606828452
7442.65,8120.8662551251655
7469.41,8092.221809265376
7502.86,8123.18629751134
7631.95,8148.914200593949
7778.16,8193.387893208028
7976.17,8362.850404130579
8202.7,8569.964134445072
8582.19,9065.425580214025
9031.37,9344.557173441412
9142.11,9255.86310969341
8946.02,9194.053624465705
8764.69,9211.122712577582
8604.62,9107.041997717977
8424.01,8750.67029536605
8227.51,8649.535757117153
7984.87,8383.604602831127
8025.880000000001,8435.789783673168
7838.9,8076.74625665319
7767.23,8031.915046176553
7669.61,7956.692427557171
7533.91,8122.617519093634
7369.67,7684.545815671266
7190.46,7396.843831008673
6947.14,7193.905603431225
6666.88,6774.052494082571
6436.61,6532.979824440658
6346.29,6363.9489159644845
6253.32,6342.657484539986
6269.54,6337.965779541493
6386.92,6439.300585149229
6760.5,6647.997335732162
7079.95,6856.663974516511
7696.05,7245.41589761293
8212.09,7844.9585362065445
8305.9,8281.278975660443
8393.53,8532.740215813996
8254.16,8477.607902431131
8043.829999999999,8528.280801833154
7923.65,8381.64685795808
7748.88,8462.601711504818
7676.86,8330.681443941236
7583.72,8337.231477080943
7503.92,8169.166535984756
7414.77,8204.149754429103
7419.49,8176.153429186464
7356.73,8165.096185560227
7352.62,8090.360613333822
7427.82,8114.072459806443
7456.22,8146.669676686764
7550.22,8096.142078662038
7579.78,8130.424600332976
7748.99,8137.430612136961
7904.07,8148.643672371746
8087.959999999999,8244.822668910743
8204.67,8416.645371284247
8508.8,8717.295907303214
8866.19,8949.560158911587
8898.21,8944.791023573876
8700.64,9000.559030482413
8506.56,9001.373482939363
8390.41,8938.971321041108
8210.48,8662.215214146496
8011.34,8460.263506446481
7765.64,8032.543092261315
7820.31,8132.255206500889
7598.78,7876.16296291107
7606.23,7764.182919556141
7518.25,7816.444574807287
7428.04,7737.2887817347055
7263.49,7479.75164977789
7112.22,7302.925131223738
6880.8,7140.574262382746
6563.46,6729.398608642042
6349.25,6512.631418073416
6220.12,6342.944263574124
6110.73,6325.908633016229
6135.93,6315.1266972627645
6218.01,6422.391137366355
6542.04,6638.395017739118
6890.72,6829.553796489358
7414.69,7213.961973148705
7901.64,7713.897649815262
8021.39,7889.461384689093
8082.109999999999,8110.783104284883
8070.639999999999,8159.852908886076
7912.48,8148.1188667392735
7899.6,8218.092951068878
7791.52,8333.55592579341
7809.84,8349.96542212677
7717.66,8340.767462571861
7724.95,8277.673207271218
7692.78,8322.649719125153
7672.37,8289.007670630455
7681.11,8299.387159806014
7693.91,8255.414374571563
7768.18,8218.86725446105
7739.48,8283.437465857387
7770.41,8266.150425679565
7823.92,8262.839083765388
7964.91,8341.721480825425
8140.99,8339.41386553073
8251.11,8429.388875631214
8268.27,8350.075354089857
8394.87,8601.427618210435
8561.3,8789.006916649581
8580.55,8830.13103014493
8399.58,8761.39296345246
8203.71,8643.180733720661
8008.32,8439.3821690408
7880.05,8273.235779682995
7697.36,8219.51728693843
7505.71,7928.320421779812
7584.76,7880.598478639067
7421.93,7786.360976161182
7487.26,7714.64470919919
7426.96,7684.45117859
7273.88,7676.1145120676165
7085.42,7328.778739116312
6929.92,7264.027378963411
6667.27,7049.7011559403545
6365.91,6672.243547138393
6048.16,6483.749901545406
5881.94,6304.228616000474
5849.23,6279.928394542814
5789.51,6286.395739727676
5803.79,6400.06443362862
5937.29,6617.604493694246
6014.11,6814.777984720469
6282.74,7210.751481861533
6426.26,7654.678735195936
6699.12,7807.528136670888
7036.36,8104.826703745843
7295.53,8189.659765764237
7288.08,8254.573156071425
7439.63,8194.890615346909
7368.77,8323.177392547967
7313.08,8355.878805810691
7224.35,8361.031269124032
7221.53,8293.34185776639
7073.05,8347.768694725275
6955.1,8286.864475315333
6894.54,8342.38298446417
6926.78,8400.931792073727
7019.28,8376.962800400497
7108.53,8454.210556965947
7190.94,8408.052515491367
7351.39,8409.58104774332
7509.97,8457.61653596139
7627.54,8430.63062884903
7740.35,8464.200982585193
7748.25,8474.843352542044
7899.79,8703.254249861719
8152.919999999999,8748.244144737244
8159.219999999999,8563.713307430984
7960.62,8610.094080622077
7702.05,8466.262923840643
7514.21,8264.74520841229
7399.94,7995.067286045254
7248.8,7933.40262422979
7172.57,7960.234148628772
7167.13,8103.7206926041845
7040.76,7993.975135890246
6989.63,7924.143963112653
6971.75,7569.857144338906
6757.76,7484.501666513324
6587.82,7197.80866608584
6354.69,7288.279803915382
6205.46,7069.634210673154
5944.34,6317.957684294761
5795.08,6269.113479200423
5669.74,5982.614532586039
5571.7,5907.57927626896
5565.22,5914.157031381965
5595.59,6352.821411474884
5678.43,6447.641553357125
5690.61,6832.346546316803
5795.63,7800.324725298406
5921.58,7838.07870717758
6095.33,7963.845174633623
6353.21,8104.501687507153
6554.52,8225.480378988266
6801.32,8227.103548321486
6986.28,8339.680570032478
7102.84,8360.617351384759
7236.34,8358.69401999581
7086.96,8345.740211023809
7034.08,8301.346816539288
7093.12,8309.810621766806
7077.81,8276.374098246575
7099.24,8273.76918868649
7033.49,8230.6462253232
7070.16,8194.808405357124
7144.32,8251.613596439123
7132.7,8251.580138885141
7227.09,8249.729458184838
7223.56,8347.96657225883
7349.21,8356.109184968114
7459.77,8443.51369899261
7489.39,8395.873965841653
7776.53,8575.049682650448
8099.69,8732.058336050512
8110.66,8762.630892949821
7938.98,8927.600532337547
7647.13,8817.664745530963
7440.69,8789.376861603618
7294.56,8604.304011922837
7135.27,8488.750223837496
6978.0,8007.267822087587
6950.45,8033.304012631894
6830.33,7858.868275292338
6753.35,7764.182919556141
6666.89,7782.506665942372
6487.99,7706.638316531123
6385.72,7413.606065554023
6259.98,7298.184195824385
6082.24,7134.222584741653
5872.05,6720.984511780442
5695.33,6511.560776345968
5612.99,6342.944263574124
5623.45,6321.723570978046
5657.74,6313.224396336318
5731.55,6410.279024859548
6051.07,6630.396750477016
6266.68,6829.553796489358
6702.74,7213.172374874712
7058.01,7659.328857234479
7159.66,7710.834371765614
7301.31,8076.284542408229
7490.07,8134.133609174491
7544.77,8132.24564719975
7649.65,8255.632326637508
7631.69,8327.192299025894
7640.01,8335.608307747721
7702.82,8342.290259243131
7691.85,8239.231433675172
7726.91,8258.330917348743
7752.61,8237.337736119747
7836.19,8236.896096407176
7911.52,8183.20532563591
7937.0,8108.247977623106
8014.41,8215.67349195087
7960.66,8103.791431432605
7917.64,8134.12596173358
8006.39,8170.46086535883
8069.180000000001,8149.091047665001
8172.4400000000005,8331.884004024387
8302.24,8336.584312393905
8523.38,8667.555039762141
8764.82,8878.73912050116
8825.4,8897.302327380896
8587.87,8834.130641741038
8345.1,8634.35845470047
8119.629999999999,8367.47328216088
7958.7,8256.21257621658
7770.63,8080.34820132196
7544.24,7833.217802548946
7617.06,7857.372244664252
7444.41,7762.239513634801
7485.36,7697.330902978182
7441.45,7687.268304635347
7291.86,7809.312380228282
7109.63,7429.781359009505
6935.25,7310.726476882399
6751.23,7142.692125549854
6444.04,6739.974541455985
6217.86,6526.551672390461
6134.27,6363.9489159644845
6067.47,6363.615296354771
6106.66,6353.208085205913
6146.21,6444.940094855548
6418.12,6667.213920844674
6675.07,6881.332707033039
7135.51,7277.991128100634
7483.2,7674.8158810080295
7625.73,7835.3767707109455
7747.62,8108.797637438536
7809.17,8174.15362338841
7792.69,8254.573156071425
7775.85,8228.479131755234
7767.95,8311.857268140437
7697.77,8258.478130586267
7632.12,8335.876924109698
7583.79,8187.321560705901
7586.23,8152.126125776292
7535.44,8240.627091641307
7508.53,8130.752484362007
7564.95,8116.543539150596
7572.26,8131.107134434224
7634.77,8133.655644117594
7723.75,8091.9742233659035
7782.55,8123.18629751134
7857.17,8151.37954435742
7986.07,8193.387893208028
8167.0599999999995,8399.822913141728
8318.73,8560.265267510535
8510.39,9035.420845802308
8856.36,9265.29049247563
8986.47,9212.40270299995
8745.07,9117.617452566863
8472.71,8969.419607025624
8294.3,8763.528511326671
8119.92,8350.552363216639
7941.02,8219.51728693843
7730.52,7882.564826883138
7815.12,7900.553519764484
7596.18,7769.475426631153
7587.04,7686.51168595028
7557.69,7593.214818704368
7412.91,7506.63288254279
7251.35,7288.704236885906
7095.63,7194.586703637303
6826.85,7004.086560735464
6559.81,6667.207229333878
6299.29,6475.200540572703
6144.39,6281.682526301623
6071.53,6219.50166222471
6131.49,6207.232777179242
6174.12,6329.67977731514
6498.72,6532.743709702552
6746.31,6677.2879903488765
7187.68,7144.972018871248
7546.69,7633.295534480513
7693.84,7749.266586060525
7920.75,8104.826703745843
8023.33,8184.491051638962
7990.32,8184.754888350369
7974.86,8202.739757511259
7979.13,8331.324784907818
7929.2,8302.555112203121
7901.46,8339.941538953544
7826.88,8172.070651670457
7791.02,8184.244421669603
7753.98,8187.2632489689595
7767.84,8128.30052362013
7795.32,8085.044685971023
7878.01,8116.5416272903685
7922.17,8120.759190952421
8083.12,8095.029376009584
8136.1900000000005,8122.4033907481435
8252.34,8135.207118692279
8346.55,8148.4572659995565
8456.13,8258.514455930592
8536.49,8378.932016434908
8657.8,8685.976768985034
8888.23,8901.083030980946
8899.63,8897.302327380896
8582.86,8794.616314557315
8336.63,8536.630851377131
8161.5,8241.97399717164
8021.039999999999,8254.966999278307
7816.08,8001.58338366592
7530.22,7794.873533824504
7584.39,7827.79194322306
7436.14,7702.73190812111
7442.11,7617.218223861695
7356.6,7481.6491710537675
7198.06,7441.859535997272
6983.23,7222.12896207589
6826.5,7114.252248734415
6632.03,6899.051827622295
6361.53,6595.9847002756605
6134.51,6431.441405718685
6041.21,6230.258743795217
5975.98,6168.558712565542
5947.12,6175.976730248571
6020.94,6309.130147658944
6256.96,6516.018756431639
6505.47,6665.050173032106
6964.66,7094.199224772335
7263.98,7568.977688634218
7487.79,7684.614164674402
7674.4,8061.571822026849
7885.1,8145.376303242803
7936.75,8127.187820967675
7901.36,8288.190350383164
8028.94,8336.627329249026
8065.750000000001,8340.993062078715
7977.37,8347.81266751051
7990.37,8191.583097153188
7933.46,8208.8624898901
7793.61,8178.351112518073
7733.82,8192.965372097731
7711.98,8148.779414447904
7779.65,8110.232488539339
7819.29,8201.471238250257
7820.15,8161.716016677857
7929.58,8182.288588656784
7996.96,8242.381223400116
8078.95,8211.177752625705
8158.669999999999,8371.904018238307
8222.39,8318.375755586387
8502.1,8629.618953196288
8712.41,8797.378952586174
8759.83,8819.112979653359
8591.66,8707.253861457826
8357.24,8496.071692579031
8239.03,8367.47328216088
8061.26,8531.406693305255
7870.32,8368.077429992796
7660.02,7992.021214737654
7688.42,8010.004172038318
7533.63,7866.280079429627
7538.33,7764.182919556141
7526.54,7700.461574100853
7301.91,7706.638316531123
7099.4,7415.086801300288
6937.47,7294.072262439907
6728.48,7129.988292302609
6402.57,6724.349863746048
6231.61,6507.27964333135
6015.97,6333.257345766008
6024.47,6309.175076374293
6058.79,6303.717193389595
6070.36,6408.66637075758
6344.2,6627.19773035121
6508.14,6822.1649346748
6990.69,7206.269125557959
7252.48,7660.2589772351985
7415.91,7811.506239839436
7500.14,8101.84898144138
7665.7,8152.413860740543
7649.71,8155.510118379117
7640.75,8182.774201154591
7627.98,8286.71248242724
7623.71,8287.908350999594
7598.28,8352.132515694739
7528.83,8172.103153294325
7500.58,8204.149754429103
7408.08,8179.161741254568
7406.52,8169.077634484172
7423.51,8133.054364076019
7467.82,8109.448625846029
7456.08,8216.750825189114
7581.84,8198.040405071855
7603.29,8214.13826818812
7716.3,8286.89888879943
7791.49,8267.564246317865
7930.81,8393.530981132746
7988.39,8323.565500174165
8033.800000000001,8617.327603793145
8254.63,8783.424284785033
8333.5,8755.874378905535
8166.810000000001,8676.235841125488
7867.27,8479.932724467873
7739.18,8234.697457145454
7630.98,8260.508526147962
7483.43,8112.643344286324
7340.34,7866.01480882305
7448.98,7880.598478639067
7330.65,7710.355928743661
7354.74,7549.989092853845
7260.08,7432.164014818132
7102.47,7416.781665392042
6912.67,7200.41118582064
6664.26,7135.6134630572205
6500.62,6953.808938435495
6203.72,6642.526069725872
5968.57,6470.927054998994
5793.21,6289.731457859755
5674.86,6265.323694264293
5659.46,6265.705110379697
5696.61,6379.436895668149
5774.4,6567.588796245456
5808.21,6635.70598632902
5987.77,7115.779347091198
6184.61,7610.560170619131
6388.08,7698.419707377792
6617.24,8095.901184273363
6874.23,8161.092750243664
6984.52,8184.754888350369
7106.18,8190.966522229792
6988.16,8290.897544465422
7047.2,8266.12652742672
6931.0,8350.777962723494
6830.77,8175.349491960765
6768.7,8222.487361801983
6661.82,8176.153429186464
6704.27,8149.168478004218
6639.74,8086.479537071825
6608.56,8112.701656023265
6655.04,8168.876889160276
6659.58,8116.432651257396
6770.79,8148.931407335997
6808.04,8183.260769582511
6922.47,8151.010555333496
6965.66,8339.442543434145
7001.9,8328.975108688117
7321.95,8887.07483109343
7716.4,9179.511059644581
7845.68,9180.739429840803
7690.38,9096.860386075974
7426.48,8928.391086541653
7305.58,8763.528511326671
7172.37,8567.554234628202
7079.32,8273.296003280164
7047.8,7950.743196493984
7047.31,8033.304012631894
7007.92,7873.691883566917
6976.83,7809.058580783069
6868.51,7401.132611464203
6742.87,7452.236157382489
6598.81,7109.0596363562945
6452.98,6686.28998423046
6303.75,6647.202957807601
6032.59,6286.82638624394
5869.99,6053.810773566127
5752.41,6037.823320378006
5713.51,6025.414391570866
5754.11,6342.679470932603
5789.47,6444.138069490075
5881.66,6796.415045199574
5934.46,7039.332181996048
6082.53,7391.715265948177
6264.3,7865.980395338953
6430.74,8085.911714584232
6543.84,8294.099910346627
6733.8,8310.93097186017
6762.29,8403.586409999729
6755.34,8384.599726079583
6651.8,8350.493095549584
6545.9,8311.580048407435
6462.19,8315.330162243843
6364.33,8258.495337328315
6271.52,8260.182553979159
6235.98,8260.504702427506
6147.32,8182.870750096084
6101.13,8250.206467311622
6099.64,8232.264615005852
6133.14,8206.0625705868
6237.57,8234.00823153341
6301.95,8238.78023466146
6434.68,8236.532842963934
6544.02,8243.318990841746
6746.04,8312.776872909904
6934.82,8352.9546155926
7157.99,8388.92913356495
7375.49,8419.65559521258
7408.8,8422.412497660756
7287.62,8359.720688938023
7220.68,8352.47569460559
7109.7,8351.716686095238
7023.21,8151.1252669471505
6937.11,7950.334536370337
6855.91,7639.817845646919
6852.66,7711.24159799409
6716.88,7688.998060176254
6659.04,7407.286411571742
6526.46,7401.132611464203
6334.55,7273.5986292277585
6185.54,7126.804089093566
6078.62,6751.430407939673
5954.25,6684.258154773594
5770.69,6280.532064409674
5689.4,6052.12260098517
5617.78,6043.234362787128
5572.05,6030.477475418568
5664.08,6339.456074588896
5743.24,6451.815622198999
5943.07,6796.844257820667
6006.37,7048.60852782029
6212.93,7343.315090391696
6364.67,7848.586768953443
6486.92,8044.0496230410345
6590.29,8289.877567034007
6801.71,8280.892779894471
6834.58,8309.472222506523
6886.39,8339.043920576692
6869.27,8338.862293855072
6852.48,8299.3862038759
6785.8,8327.762989303828
6705.29,8260.03629667175
6650.74,8276.263210353376
6606.93,8261.498869745852
6520.16,8182.157626231195
6567.25,8250.982682564021
6535.04,8232.619265078069
6572.82,8213.675598013044
6657.75,8236.787120374203
6749.55,8239.506741547943
6904.85,8245.229895139219
7152.95,8245.83021925068
7381.33,8326.037535448433
7563.15,8324.095085457206
7651.8,8310.48742028737
7796.42,8355.932337897064
7801.03,8412.734661188722
7630.31,8334.106541538955
7483.65,8277.082442460895
7333.4,8187.920928887249
7211.53,7927.363535735906
7172.26,7819.343432877363
7017.37,7643.38107514608
7090.45,7652.800810487391
7038.01,7480.417933067203
7031.55,7329.806841953696
6980.73,7184.80849450332
6842.34,7122.3236446502215
6681.55,6915.08038580531
6485.59,6677.481566196919
6289.67,6480.035157123209
6097.3,6306.804369692088
5980.17,6146.033175364138
5960.9,6073.304100446582
5974.54,6052.585749125303
6127.38,6294.171275273264
6427.59,6451.312324994088
6897.05,6746.24735486269
7277.83,7052.68317993033
7642.76,7349.099423510254
7950.59,7717.022107392193
7994.01,7926.766557379842
8053.289999999999,8205.208924995184
8046.619999999999,8278.286914404274
8015.06,8363.177332229496
7988.33,8347.688396595717
7958.31,8338.493304831149
7844.21,8298.984713228107
7769.91,8332.357189430715
7726.69,8259.431192909718
7808.09,8254.05026229918
7782.65,8260.48271603489
7721.7,8182.110785655618
7759.57,8250.658622255445
7764.23,8232.726329250812
7740.31,8205.480409147502
7828.19,8234.26824452436
7862.6,8238.644492585303
7943.73,8236.095982901932
8075.06,8244.944072035194
8186.4,8325.257496475579
8218.83,8324.095085457206
8335.09,8310.48742028737
8445.67,8352.360982991935
8465.99,8411.273044044734
8245.14,8334.106541538955
8086.42,8277.082442460895
7991.87,8182.025707875491
7766.08,7893.96763924551
7668.84,7799.215368401349
7448.7,7624.068419057132
7487.76,7625.240389376641
7416.96,7506.362832285643
7311.5,7342.913121778846
7267.48,7164.497369410516
7100.09,7124.106932277501
6856.44,6880.2037535686495
6644.53,6682.546083939791
6368.85,6508.246088676394
6231.91,6260.725670416951
6080.63,6109.10033745271
6007.74,6067.172286731661
6010.68,6043.00159380442
6264.04,6317.106906493485
6534.71,6455.751186477483
7068.63,6754.749875259818
7383.74,7018.379149831832
7667.67,7336.855870612801
7868.39,7717.914946118474
7847.88,7909.8977366268045
7842.27,8155.494823497296
7821.16,8276.983981659174
7828.62,8351.66410993898
7858.4,8349.551504387498
7786.6,8339.692041193844
7729.57,8298.85661859286
7717.42,8326.208646938801
7655.94,8258.521147441388
7634.0,8273.661168583632
7632.8,8285.583528962852
7613.62,8182.2168938982495
7669.07,8248.976185255171
7700.64,8233.63541878903
7708.78,8208.019359529735
7774.48,8236.061569417834
7885.95,8238.644492585303
7989.09,8238.00115161872
8125.33,8242.728226031424
8192.78,8308.096639072777
8209.86,8352.000597339034
8277.76,8336.918887933733
8327.64,8385.312849944474
8288.02,8419.317195952297
8030.38,8347.892009709954
7923.48,8293.53591157949
7784.3,8182.236968430639
7585.02,7898.779791438342
7536.88,7810.698956858338
7336.19,7639.3967584317925
7316.05,7649.048784790755
7220.45,7476.926398326576
7156.14,7314.8087764333495
7096.83,7221.3976755388385
6888.86,7120.305676180005
6677.93,6932.682404955626
6527.01,6677.097760256232
6301.76,6486.076635442377
6111.93,6288.483013131142
6030.42,6149.114616085947
5990.1,6075.240814857126
6052.76,6052.585749125303
6292.14,6293.25406032908
6524.92,6452.200384069801
6955.39,6743.05980589825
7254.76,7049.69876611507
7592.71,7349.099423510254
7833.86,7717.022107392193
7903.66,7911.579217696965
7894.71,8148.903685362698
7938.18,8251.060112903238
8005.38,8240.705477910638
8026.21,8328.155876580597
8038.9400000000005,8334.465015331627
