DATETIME,TEMPERATURE,TOTALDEMAND,PREDICTION,Percentage diff
1/01/2021 12:00,21.4,6480.05,6475.169,-0.07532433681067556
1/01/2021 12:30,21.3,6498.82,6481.866,-0.2608748828633461
1/01/2021 13:00,21.1,6454.81,6490.3516,0.5506213583358704
1/01/2021 13:30,20.8,6472.46,6520.7495,0.7460766342124936
1/01/2021 14:00,20.6,6454.1,6557.275,1.598594728060452
1/01/2021 14:30,20.5,6432.7,6539.2236,1.6559707869557136
1/01/2021 15:00,20.4,6473.49,6558.609,1.3148840381115938
1/01/2021 15:30,20.1,6543.97,6600.885,0.8697284007261608
1/01/2021 16:00,20.2,6766.8,6686.5347,-1.1861638001899004
1/01/2021 16:30,20.2,6901.48,6888.324,-0.1906226092084533
1/01/2021 17:00,20.1,7129.04,7078.437,-0.7098149018837033
1/01/2021 17:30,19.0,7198.09,7167.8027,-0.420768087437086
1/01/2021 18:00,18.9,7209.93,7242.554,0.4524898191625953
1/01/2021 18:30,18.8,7180.9,7227.057,0.6427763776998756
1/01/2021 19:00,18.5,7139.7,7132.9517,-0.09451853500496965
1/01/2021 19:30,18.1,7204.52,7123.196,-1.128794135053417
1/01/2021 20:00,18.0,7191.28,7231.9023,0.5648833552580383
1/01/2021 20:30,18.1,7069.48,7144.7856,1.0652218342968711
1/01/2021 21:00,17.8,6956.96,6974.1196,0.24665412631738523
1/01/2021 21:30,17.8,6975.47,6963.2046,-0.17583632581389144
1/01/2021 22:00,17.8,6944.0,6895.233,-0.7022910403765841
1/01/2021 22:30,17.4,6946.88,6975.822,0.4166154783694247
1/01/2021 23:00,17.3,6876.3,6858.4546,-0.2595205292999168
1/01/2021 23:30,17.5,6773.9,6753.2153,-0.305358330780638
2/01/2021 0:00,17.6,6683.78,6699.626,0.23708106135301066
2/01/2021 0:30,17.6,6503.73,6522.979,0.29596868114528796
2/01/2021 1:00,17.4,6331.09,6324.6943,-0.1010199517381706
2/01/2021 1:30,17.2,6047.75,6063.709,0.2638830040097557
2/01/2021 2:00,17.2,5823.83,5862.951,0.6717430260670396
2/01/2021 2:30,17.1,5692.4,5756.3765,1.1238926435905834
2/01/2021 3:00,17.1,5596.09,5662.3813,1.1846011707504678
2/01/2021 3:30,17.1,5564.77,5591.8423,0.4864942334768474
2/01/2021 4:00,17.1,5590.97,5582.444,-0.15249862445604706
2/01/2021 4:30,17.1,5624.38,5595.7754,-0.5085824459762696
2/01/2021 5:00,16.7,5665.22,5631.097,-0.6023213931895011
2/01/2021 5:30,16.8,5771.04,5716.9434,-0.9373811414407103
2/01/2021 6:00,17.0,5842.75,5841.497,-0.021444177613281417
2/01/2021 6:30,17.1,5941.01,5999.975,0.9925096516627607
2/01/2021 7:00,17.3,6138.31,6088.259,-0.8153907335651083
2/01/2021 7:30,17.5,6291.59,6318.611,0.4294755354965892
2/01/2021 8:00,17.3,6405.82,6417.489,0.18215887320046914
2/01/2021 8:30,17.5,6580.84,6519.404,-0.9335615423904873
2/01/2021 9:00,18.0,6649.54,6610.852,-0.5818139182372009
2/01/2021 9:30,18.6,6633.79,6700.539,1.0061980029515563
2/01/2021 10:00,19.2,6532.3,6617.689,1.3071806996578512
2/01/2021 10:30,19.7,6604.48,6521.2886,-1.2596211326440472
2/01/2021 11:00,20.6,6497.37,6587.0713,1.3805784350052424
2/01/2021 11:30,20.8,6458.64,6466.829,0.1267929713143893
2/01/2021 12:00,22.1,6483.52,6436.354,-0.7274751384086181
2/01/2021 12:30,22.1,6442.91,6441.2124,-0.026348306219547604
2/01/2021 13:00,21.6,6488.69,6396.3315,-1.4233760132052788
2/01/2021 13:30,21.1,6477.32,6518.805,0.6404682149600497
2/01/2021 14:00,20.6,6595.2,6550.2393,-0.6817191622316202
2/01/2021 14:30,20.6,6693.18,6681.1533,-0.17968558573802423
2/01/2021 15:00,20.7,6793.34,6825.3013,0.47047946269802265
2/01/2021 15:30,21.7,6863.36,6902.5806,0.5714484801358275
2/01/2021 16:00,20.9,7045.92,6987.821,-0.8245793199291231
2/01/2021 16:30,20.7,7180.58,7138.944,-0.5798438614116119
2/01/2021 17:00,19.8,7326.35,7379.8105,0.7297023330171182
2/01/2021 17:30,19.7,7476.32,7421.822,-0.7289444894847962
2/01/2021 18:00,19.7,7580.57,7526.1016,-0.7185269379479341
2/01/2021 18:30,19.5,7556.35,7609.1846,0.6992075580472005
2/01/2021 19:00,19.4,7505.99,7522.674,0.2222735192159891
2/01/2021 19:30,19.4,7447.38,7503.049,0.7474954698833669
2/01/2021 20:00,19.4,7348.5,7438.242,1.2212313737497449
2/01/2021 20:30,19.4,7234.87,7241.4966,0.09159227506852381
2/01/2021 21:00,19.3,7112.89,7107.76,-0.07212587815923382
2/01/2021 21:30,19.3,7049.11,7012.9355,-0.5131775944055302
2/01/2021 22:00,19.5,7005.6,6964.2876,-0.5897054120096832
2/01/2021 22:30,19.5,7004.8,6989.679,-0.21586341910190415
2/01/2021 23:00,19.5,6883.13,6850.091,-0.4800022618706912
2/01/2021 23:30,19.5,6691.83,6725.4873,0.5029611434764493
3/01/2021 0:00,19.6,6617.58,6606.346,-0.169757050065884
3/01/2021 0:30,19.5,6431.4,6470.1787,0.6029590903613578
3/01/2021 1:00,19.6,6270.56,6301.284,0.48997505306542954
3/01/2021 1:30,19.5,6047.7,6052.129,0.0732329025910707
3/01/2021 2:00,19.6,5829.74,5896.988,1.1535298824433031
3/01/2021 2:30,19.6,5755.25,5794.154,0.6759707848268972
3/01/2021 3:00,19.6,5706.31,5738.039,0.5560346791534213
3/01/2021 3:30,19.7,5685.03,5711.9805,0.47406027320876504
3/01/2021 4:00,19.7,5694.49,5709.666,0.26650350821584057
3/01/2021 4:30,20.1,5776.14,5708.518,-1.1707114715666573
3/01/2021 5:00,20.1,5822.4,5783.198,-0.6732920756474932
3/01/2021 5:30,20.1,5854.24,5884.812,0.522219993009344
3/01/2021 6:00,20.3,5899.58,5906.261,0.11324925619705255
3/01/2021 6:30,20.6,5938.98,6026.7397,1.4776905477666273
3/01/2021 7:00,20.6,6111.92,6053.657,-0.9532646604913034
3/01/2021 7:30,20.7,6298.19,6265.0713,-0.5258449004793377
3/01/2021 8:00,20.7,6503.0,6418.2476,-1.3032821990811934
3/01/2021 8:30,20.9,6699.33,6658.9214,-0.6031739484582775
3/01/2021 9:00,21.5,6852.16,6771.37,-1.1790425619439688
3/01/2021 9:30,21.2,6914.47,6941.998,0.3981222982383284
3/01/2021 10:00,22.0,6799.54,6933.069,1.9637923691345303
3/01/2021 10:30,22.8,6691.28,6794.843,1.547727392031125
3/01/2021 11:00,23.1,6749.7,6656.7554,-1.37701866610738
3/01/2021 11:30,23.9,6738.09,6726.352,-0.17420291534767487
3/01/2021 12:00,24.2,6590.39,6748.885,2.404937577669905
3/01/2021 12:30,23.8,6470.92,6556.581,1.3237847892958023
3/01/2021 13:00,25.0,6358.02,6411.271,0.8375405565529765
3/01/2021 13:30,25.5,6249.14,6377.041,2.046697875627681
3/01/2021 14:00,25.2,6450.78,6310.744,-2.170836075249811
3/01/2021 14:30,25.5,6648.96,6529.625,-1.7947919674655892
3/01/2021 15:00,24.5,6935.51,6809.3394,-1.819197788356591
3/01/2021 15:30,24.1,7046.32,7089.958,0.6193021011322264
3/01/2021 16:00,24.6,7245.42,7217.8877,-0.3799959793566152
3/01/2021 16:30,25.3,7359.59,7361.9136,0.03157206065487146
3/01/2021 17:00,24.5,7658.95,7561.972,-1.2662027044340258
3/01/2021 17:30,24.1,7878.84,7774.1255,-1.329060010340991
3/01/2021 18:00,23.9,8052.25,7947.3345,-1.3029343021360489
3/01/2021 18:30,23.5,8039.83,8068.9917,0.3627153710806083
3/01/2021 19:00,23.2,7983.51,7992.4565,0.11206277650744825
3/01/2021 19:30,22.9,7994.15,7991.2876,-0.03580621258982677
3/01/2021 20:00,22.6,7964.03,8003.5806,0.4966149852053578
3/01/2021 20:30,22.1,7855.28,7846.0063,-0.11805629263055863
3/01/2021 21:00,21.8,7610.07,7681.9854,0.9450024975131673
3/01/2021 21:30,20.8,7475.48,7460.5566,-0.19963078457837577
3/01/2021 22:00,20.7,7356.31,7328.8657,-0.3730712455531428
3/01/2021 22:30,20.3,7239.37,7288.0815,0.672869917807076
3/01/2021 23:00,20.4,7093.05,7048.9546,-0.621670651641398
3/01/2021 23:30,19.7,6866.94,6902.732,0.5212210037331096
4/01/2021 0:00,19.6,6790.47,6758.489,-0.47097226655519064
4/01/2021 0:30,19.2,6580.07,6639.511,0.9033525550450116
4/01/2021 1:00,19.2,6417.13,6460.6914,0.6788300416229668
4/01/2021 1:30,19.5,6167.18,6204.5776,0.6063976844967993
4/01/2021 2:00,19.4,5959.08,6044.685,1.4365482355288077
4/01/2021 2:30,19.0,5893.63,5936.93,0.7346945054448598
4/01/2021 3:00,18.7,5898.96,5902.107,0.05334726110619437
4/01/2021 3:30,19.3,5903.97,5951.444,0.8041004215172121
4/01/2021 4:00,18.9,5953.61,6002.51,0.8213464708806981
4/01/2021 4:30,18.8,6097.67,6121.1694,0.3853838202747923
4/01/2021 5:00,18.7,6223.4,6257.4614,0.5473121731087567
4/01/2021 5:30,18.8,6430.97,6551.371,1.872207361408928
4/01/2021 6:00,19.8,6604.65,6680.9014,1.1545103402527064
4/01/2021 6:30,20.6,6802.3,6849.353,0.6917223195647033
4/01/2021 7:00,21.3,7041.19,6997.083,-0.6264138900881755
4/01/2021 7:30,21.9,7310.29,7234.4185,-1.0378732303198637
4/01/2021 8:00,23.0,7426.61,7464.6426,0.5121122305466469
4/01/2021 8:30,23.8,7513.65,7550.972,0.4967248669920793
4/01/2021 9:00,24.8,7499.2,7528.922,0.3963339422871797
4/01/2021 9:30,25.6,7577.19,7533.6187,-0.5750330618111675
4/01/2021 10:00,26.3,7674.04,7616.2705,-0.752791126805437
4/01/2021 10:30,27.2,7764.46,7714.0835,-0.6488088534972173
4/01/2021 11:00,26.5,7976.9,7844.4917,-1.6598967115201348
4/01/2021 11:30,27.1,8009.41,8076.282,0.8349207564914288
4/01/2021 12:00,28.0,8016.89,8120.0176,1.2863788591960184
4/01/2021 12:30,27.9,8291.34,8084.4644,-2.495080946279493
4/01/2021 13:00,27.9,8355.53,8387.991,0.38849972338677907
4/01/2021 13:30,28.0,8424.5,8510.724,1.0234866498011752
4/01/2021 14:00,27.8,8587.05,8579.939,-0.08280546724427217
4/01/2021 14:30,27.3,8650.9,8758.677,1.24584445332278
4/01/2021 15:00,26.4,8836.48,8844.678,0.09277149243817037
4/01/2021 15:30,20.0,8794.82,8974.892,2.0474734168806217
4/01/2021 16:00,19.7,8550.04,8805.2705,2.985138172599182
4/01/2021 16:30,20.6,8385.42,8418.879,0.3990128848644424
4/01/2021 17:00,20.4,8455.61,8306.615,-1.7620818087045236
4/01/2021 17:30,20.8,8382.2,8281.408,-1.2024503933931512
4/01/2021 18:00,20.7,8299.86,8312.92,0.15735111044041003
4/01/2021 18:30,20.7,8177.51,8180.261,0.033643865537917796
4/01/2021 19:00,20.4,8097.16,8055.604,-0.51321693153834
4/01/2021 19:30,20.2,8012.41,8042.7764,0.37899167900170044
4/01/2021 20:00,20.2,7933.13,7988.4116,0.696845016957366
4/01/2021 20:30,20.0,7820.2,7789.0205,-0.3987045368085192
4/01/2021 21:00,19.6,7640.03,7614.0596,-0.33992575536352276
4/01/2021 21:30,19.4,7612.5,7598.358,-0.18577457922824303
4/01/2021 22:00,19.4,7485.91,7469.156,-0.2238103087166404
4/01/2021 22:30,19.5,7495.88,7479.4297,-0.2194580556252249
4/01/2021 23:00,19.6,7387.3,7365.15,-0.2998402346764066
4/01/2021 23:30,19.6,7220.1,7225.0884,0.06909016365770053
5/01/2021 0:00,19.5,7093.37,7101.1675,0.10992631807941937
5/01/2021 0:30,19.1,6945.58,6935.9033,-0.13932140566374482
5/01/2021 1:00,18.8,6746.77,6766.026,0.28540885351434186
5/01/2021 1:30,19.2,6494.73,6480.7354,-0.21547698576383567
5/01/2021 2:00,19.3,6252.59,6296.0493,0.6950610292094932
5/01/2021 2:30,18.7,6121.7,6172.233,0.8254718486082327
5/01/2021 3:00,18.0,6065.21,6107.155,0.6915636087827126
5/01/2021 3:30,17.9,6021.07,6107.2124,1.4306826252435247
5/01/2021 4:00,18.3,6052.92,6116.952,1.0578720425431019
5/01/2021 4:30,18.1,6160.4,6215.0415,0.8869798049842602
5/01/2021 5:00,18.3,6323.76,6313.9404,-0.15528056587378739
5/01/2021 5:30,18.7,6532.18,6651.3564,1.8244513364986834
5/01/2021 6:00,19.2,6760.4,6792.551,0.4755751323886215
5/01/2021 6:30,19.9,6871.06,7018.5713,2.1468490896964894
5/01/2021 7:00,21.1,6998.49,7069.0166,1.0077402634354014
5/01/2021 7:30,21.9,7156.79,7150.6343,-0.086012341514142
5/01/2021 8:00,22.8,7168.75,7260.5005,1.2798673169136878
5/01/2021 8:30,22.9,7155.75,7238.5366,1.1569244466862314
5/01/2021 9:00,23.8,7098.76,7112.984,0.20037142710487157
5/01/2021 9:30,24.7,7088.68,7093.616,0.06963512159527174
5/01/2021 10:00,25.4,7102.34,7091.828,-0.14800579808908254
5/01/2021 10:30,25.5,7068.42,7095.2363,0.3793822116540886
5/01/2021 11:00,26.5,7098.42,7068.841,-0.4167008952344335
5/01/2021 11:30,27.2,7143.11,7128.2236,-0.20840176320257806
5/01/2021 12:00,28.2,7295.63,7210.374,-1.168589642875257
5/01/2021 12:30,26.9,7401.32,7340.862,-0.8168567714103662
5/01/2021 13:00,26.5,7501.41,7438.96,-0.8325106754930054
5/01/2021 13:30,27.3,7656.03,7609.058,-0.6135280887254849
5/01/2021 14:00,27.6,7854.1,7818.4814,-0.4535026888822445
5/01/2021 14:30,26.9,8050.99,8052.0195,0.012787635433657454
5/01/2021 15:00,25.1,8135.67,8295.234,1.9612935996666523
5/01/2021 15:30,26.8,8243.82,8288.461,0.5415079113808925
5/01/2021 16:00,26.7,8571.91,8404.565,-1.9522436692930731
5/01/2021 16:30,25.6,8937.81,8708.753,-2.5627874201006677
5/01/2021 17:00,23.3,9197.11,9124.198,-0.7927681392578818
5/01/2021 17:30,23.9,9221.57,9164.877,-0.6147873613169961
5/01/2021 18:00,24.5,9271.53,9228.471,-0.4644249317534501
5/01/2021 18:30,24.0,9190.42,9141.733,-0.5297538258588843
5/01/2021 19:00,23.1,9079.14,9028.345,-0.5594723006529189
5/01/2021 19:30,22.7,8914.61,8988.352,0.8271989744924277
5/01/2021 20:00,22.3,8719.57,8836.63,1.3424960498338827
5/01/2021 20:30,22.2,8542.82,8498.906,-0.5140427868080998
5/01/2021 21:00,22.2,8261.52,8265.1875,0.04439255730179874
5/01/2021 21:30,22.0,8138.64,8133.25,-0.06622728121652177
5/01/2021 22:00,21.6,7889.05,7921.8267,0.4154703057560773
5/01/2021 22:30,20.6,7841.2,7819.3423,-0.27875471667282836
5/01/2021 23:00,20.4,7645.41,7649.332,0.051299161850053114
5/01/2021 23:30,20.2,7419.83,7445.5645,0.3468334601331846
6/01/2021 0:00,20.0,7291.93,7281.207,-0.14705254644518378
6/01/2021 0:30,20.0,7108.26,7112.593,0.06095406523537099
6/01/2021 1:00,19.9,6878.36,6916.7666,0.5583685873158766
6/01/2021 1:30,19.8,6544.16,6607.7104,0.971101703178867
6/01/2021 2:00,19.8,6353.5,6348.4907,-0.07884280072007555
6/01/2021 2:30,19.8,6212.62,6253.553,0.658872145024967
6/01/2021 3:00,19.6,6135.88,6188.9146,0.8643348758653997
6/01/2021 3:30,19.5,6113.69,6173.534,0.9788553179421986
6/01/2021 4:00,19.8,6115.56,6203.2026,1.4331089339120144
6/01/2021 4:30,19.8,6282.38,6281.599,-0.01242966688182041
6/01/2021 5:00,19.8,6414.02,6430.796,0.2615504541223688
6/01/2021 5:30,20.0,6618.85,6753.829,2.0393134995127498
6/01/2021 6:00,20.2,6780.71,6885.111,1.5396741616106568
6/01/2021 6:30,20.5,6915.86,7037.2886,1.7557986167844684
6/01/2021 7:00,20.9,7102.26,7116.177,0.19594830113935255
6/01/2021 7:30,21.2,7328.91,7271.9673,-0.7769602143258664
6/01/2021 8:00,21.2,7415.34,7451.4873,0.4874665853150342
6/01/2021 8:30,21.7,7474.99,7510.593,0.4762919206246459
6/01/2021 9:00,21.9,7419.32,7460.439,0.5542147372501832
6/01/2021 9:30,22.3,7492.19,7427.745,-0.8601608182987832
6/01/2021 10:00,22.1,7553.8,7511.6973,-0.5573715795361299
6/01/2021 10:30,21.6,7570.57,7555.2734,-0.20205298280049863
6/01/2021 11:00,22.8,7469.69,7566.1895,1.2918802938943974
6/01/2021 11:30,22.5,7294.94,7454.172,2.182771551239632
6/01/2021 12:00,22.8,7304.94,7282.441,-0.30799817700418625
6/01/2021 12:30,23.2,7278.72,7257.218,-0.29541219558521625
6/01/2021 13:00,23.3,7233.47,7231.1665,-0.0318449664372736
6/01/2021 13:30,23.3,7288.32,7262.2056,-0.3583052554463815
6/01/2021 14:00,22.5,7349.95,7362.513,0.17092883072334072
6/01/2021 14:30,22.4,7513.87,7431.871,-1.0913005714764814
6/01/2021 15:00,21.9,7645.0,7649.232,0.05535557349574886
6/01/2021 15:30,21.9,7734.41,7762.4727,0.36282866113898987
6/01/2021 16:00,21.6,7908.17,7869.437,-0.4897844669658097
6/01/2021 16:30,21.7,7976.14,8015.253,0.49037416203200634
6/01/2021 17:00,21.5,8047.84,8091.9453,0.5480391322392077
6/01/2021 17:30,20.9,8095.5,7979.2446,-1.4360493001513186
6/01/2021 18:00,20.8,8108.64,8103.111,-0.06818850209468329
6/01/2021 18:30,21.3,7973.1,8037.2812,0.8049723445084049
6/01/2021 19:00,20.4,7876.03,7895.8193,0.2512602915110818
6/01/2021 19:30,19.7,7894.66,7850.988,-0.553186673412786
6/01/2021 20:00,20.7,7822.4,7886.173,0.815259403284163
6/01/2021 20:30,19.9,7704.82,7702.7183,-0.027278226892383066
6/01/2021 21:00,19.8,7500.8,7516.6963,0.21192791518904408
6/01/2021 21:30,19.4,7508.85,7482.5254,-0.3505811059616368
6/01/2021 22:00,20.2,7402.9,7380.595,-0.30129793940549837
6/01/2021 22:30,19.8,7410.23,7409.11,-0.015116085718656013
6/01/2021 23:00,19.9,7303.72,7291.541,-0.1667504282064517
6/01/2021 23:30,19.8,7181.52,7150.8237,-0.4274341578280146
7/01/2021 0:00,18.5,7055.85,7062.4995,0.09424111508534955
7/01/2021 0:30,19.6,6911.93,6897.8755,-0.20333700889260004
7/01/2021 1:00,19.4,6724.36,6737.124,0.1898176694510753
7/01/2021 1:30,19.5,6397.28,6461.6846,1.0067492795766366
7/01/2021 2:00,19.8,6171.8,6214.4277,0.69068560833144
7/01/2021 2:30,19.7,6064.86,6095.55,0.506026597275128
7/01/2021 3:00,19.1,5959.3,6050.7144,1.5339780757597339
7/01/2021 3:30,19.3,5936.71,6006.4937,1.1754600164695592
7/01/2021 4:00,19.5,6019.13,6033.7153,0.2423162821080437
7/01/2021 4:30,19.6,6110.21,6178.0586,1.110413451419836
7/01/2021 5:00,19.6,6232.29,6268.748,0.5849863673705819
7/01/2021 5:30,20.1,6457.25,6552.5215,1.4754188605830656
7/01/2021 6:00,20.4,6645.62,6711.6333,0.9933354718032344
7/01/2021 6:30,20.9,6767.14,6901.1753,1.980678587538453
7/01/2021 7:00,21.2,6923.4,6961.3325,0.547888602872149
7/01/2021 7:30,21.5,7092.56,7096.8916,0.06107246977818446
7/01/2021 8:00,21.7,7091.5,7213.4473,1.719625828456603
7/01/2021 8:30,20.6,7162.06,7158.209,-0.05376966438427491
7/01/2021 9:00,20.3,7159.77,7126.765,-0.46097658557817406
7/01/2021 9:30,20.7,7145.64,7158.627,0.18174653529984258
7/01/2021 10:00,20.7,7124.65,7141.2334,0.23276088562245675
7/01/2021 10:30,21.3,7094.45,7084.048,-0.14662374726017968
7/01/2021 11:00,18.7,7103.77,7060.8555,-0.6041092441056007
7/01/2021 11:30,18.5,7046.89,7066.213,0.2742045161056817
7/01/2021 12:00,18.8,7070.63,7024.066,-0.6585563384203403
7/01/2021 12:30,20.0,7013.75,7018.8237,0.07233976786669043
7/01/2021 13:00,18.4,6972.64,6956.581,-0.23031370201961276
7/01/2021 13:30,20.5,6846.89,6971.072,1.813696106462199
7/01/2021 14:00,21.2,6809.25,6887.588,1.150462835481147
7/01/2021 14:30,21.7,6892.86,6856.1562,-0.5324894165846931
7/01/2021 15:00,21.6,6941.41,6999.8223,0.8415043287314846
7/01/2021 15:30,22.1,7087.54,7050.1025,-0.528215162630475
7/01/2021 16:00,21.0,7393.53,7235.7095,-2.134576140811625
7/01/2021 16:30,21.1,7588.29,7543.3765,-0.5918795295942822
7/01/2021 17:00,20.3,7746.52,7771.124,0.31761388904307436
7/01/2021 17:30,20.3,7771.63,7758.034,-0.1749416829223742
7/01/2021 18:00,20.2,7936.65,7811.6206,-1.5753421724688583
7/01/2021 18:30,20.1,7912.53,7881.0356,-0.39803141939113973
7/01/2021 19:00,18.9,7886.47,7843.9526,-0.53911779644442
7/01/2021 19:30,18.6,7868.02,7861.6025,-0.0815638615242518
7/01/2021 20:00,18.2,7838.4,7863.64,0.32200623492996483
7/01/2021 20:30,17.7,7764.63,7705.7446,-0.7583796149172608
7/01/2021 21:00,18.7,7492.97,7559.3853,0.8863675405913776
7/01/2021 21:30,18.6,7466.69,7474.684,0.10706326406011768
7/01/2021 22:00,18.7,7352.77,7343.364,-0.12792771253215368
7/01/2021 22:30,18.9,7358.57,7362.5356,0.05389151059581265
7/01/2021 23:00,19.0,7277.59,7243.728,-0.46529101881598367
7/01/2021 23:30,18.5,7142.8,7122.927,-0.27822761644593413
8/01/2021 0:00,19.1,7108.66,7027.8657,-1.136561283613928
8/01/2021 0:30,18.8,6889.8,6930.742,0.5942434831199718
8/01/2021 1:00,19.0,6718.44,6726.3057,0.11707575065789678
8/01/2021 1:30,19.2,6410.25,6454.9824,0.6978264790764791
8/01/2021 2:00,18.8,6161.57,6221.8516,0.9783474422914986
8/01/2021 2:30,19.0,6044.79,6082.5054,0.6239318668431829
8/01/2021 3:00,18.6,6032.85,6026.745,-0.10119400967205157
8/01/2021 3:30,17.6,5989.3,6062.968,1.2299897055999836
8/01/2021 4:00,18.2,6028.85,6081.8164,0.8785490806704369
8/01/2021 4:30,17.6,6141.36,6191.0938,0.8098165552906902
8/01/2021 5:00,17.6,6237.48,6297.0005,0.9542393447554212
8/01/2021 5:30,17.4,6480.17,6554.41,1.1456513679425064
8/01/2021 6:00,18.8,6640.35,6729.7607,1.3464763481970021
8/01/2021 6:30,19.7,6758.7,6889.262,1.9317650884230724
8/01/2021 7:00,19.9,6921.57,6944.869,0.3366164125335768
8/01/2021 7:30,20.2,7016.91,7076.955,0.8557196561591947
8/01/2021 8:00,19.1,7060.62,7103.7046,0.6102097244115972
8/01/2021 8:30,20.6,7028.35,7107.5054,1.1262297849957619
8/01/2021 9:00,20.8,7005.59,6961.3267,-0.6318288658592659
8/01/2021 9:30,20.4,6958.56,6981.7666,0.3334971827863753
8/01/2021 10:00,19.3,6870.97,6937.5615,0.9691720883295917
8/01/2021 10:30,18.6,6783.44,6801.013,0.25906005793152737
8/01/2021 11:00,20.8,6770.66,6708.5186,-0.9178048419577981
8/01/2021 11:30,21.1,6722.49,6726.278,0.0563456700009999
8/01/2021 12:00,19.1,6750.38,6712.9893,-0.5539057384547257
8/01/2021 12:30,20.6,6738.89,6705.089,-0.5015830917628916
8/01/2021 13:00,21.0,6701.59,6689.269,-0.18385125069200212
8/01/2021 13:30,21.3,6687.39,6724.593,0.5563123047631389
8/01/2021 14:00,21.4,6675.1,6756.2256,1.2153463758969847
8/01/2021 14:30,21.4,6781.69,6746.5693,-0.5178748079387233
8/01/2021 15:00,21.1,6859.84,6907.8315,0.6996014917075304
8/01/2021 15:30,21.1,6944.45,6987.3896,0.6183304428356484
8/01/2021 16:00,20.9,7090.54,7101.7417,0.15798090439867818
8/01/2021 16:30,20.5,7263.27,7235.1846,-0.38667748393630463
8/01/2021 17:00,21.1,7441.21,7438.531,-0.03600541150229648
8/01/2021 17:30,20.7,7544.11,7473.31,-0.9384797067679246
8/01/2021 18:00,20.6,7683.92,7617.9224,-0.8589058282588844
8/01/2021 18:30,20.4,7653.45,7648.11,-0.06977424192684108
8/01/2021 19:00,20.3,7647.88,7601.6265,-0.6047889762424372
8/01/2021 19:30,19.9,7638.73,7638.3193,-0.00537607773150201
8/01/2021 20:00,19.8,7649.88,7651.765,0.024642696601121727
8/01/2021 20:30,19.8,7542.46,7548.4385,0.0792642793266383
8/01/2021 21:00,20.0,7384.99,7380.0234,-0.06725212221004744
8/01/2021 21:30,19.9,7437.59,7391.0693,-0.6254803513302043
8/01/2021 22:00,19.7,7401.14,7327.7075,-0.9921779681069447
8/01/2021 22:30,19.0,7356.32,7408.441,0.7085189057674257
8/01/2021 23:00,18.4,7220.57,7253.1104,0.4506618114982653
8/01/2021 23:30,18.3,7148.32,7080.4424,-0.9495604168182133
9/01/2021 0:00,17.3,7051.89,7025.7954,-0.3700368247909472
9/01/2021 0:30,16.9,6896.88,6860.407,-0.528830042533727
9/01/2021 1:00,16.8,6724.42,6685.613,-0.5771086135495711
9/01/2021 1:30,15.4,6486.92,6422.767,-0.9889579362201179
9/01/2021 2:00,15.3,6207.93,6233.331,0.4091710874236615
9/01/2021 2:30,14.6,6055.57,6088.219,0.5391604470140762
9/01/2021 3:00,14.2,5968.49,5985.1533,0.2791882086172586
9/01/2021 3:30,14.2,5922.0,5925.5854,0.06054456634160756
9/01/2021 4:00,15.3,5911.75,5917.377,0.09518252843912547
9/01/2021 4:30,15.3,5982.92,5926.4937,-0.9431238869356446
9/01/2021 5:00,15.3,5997.23,5993.2695,-0.06603830018191005
9/01/2021 5:30,16.0,6112.17,6056.974,-0.9030488174617209
9/01/2021 6:00,16.4,6181.92,6175.1577,-0.10938810525289995
9/01/2021 6:30,18.2,6290.44,6338.863,0.7697838778964652
9/01/2021 7:00,20.5,6391.68,6442.948,0.8021090259133703
9/01/2021 7:30,20.9,6426.44,6535.083,1.6905628592580093
9/01/2021 8:00,21.4,6491.21,6496.3936,0.07985498370103515
9/01/2021 8:30,21.4,6598.69,6577.4717,-0.32155352520726993
9/01/2021 9:00,21.9,6520.32,6602.792,1.2648457773161486
9/01/2021 9:30,22.0,6471.78,6517.2817,0.7030791881252183
9/01/2021 10:00,22.9,6328.97,6408.2466,1.2525984801831853
9/01/2021 10:30,23.2,6281.11,6283.0537,0.030945341468312567
9/01/2021 11:00,23.3,6222.93,6216.671,-0.10058126256442368
9/01/2021 11:30,23.0,6112.36,6180.34,1.1121701560444792
9/01/2021 12:00,23.5,6019.24,6097.49,1.3000019001568341
9/01/2021 12:30,23.2,5978.42,5960.8057,-0.2946319585693222
9/01/2021 13:00,23.7,5986.12,5908.8057,-1.2915600745975673
9/01/2021 13:30,24.0,5993.65,6009.3887,0.2625891047191672
9/01/2021 14:00,24.0,6026.81,6076.451,0.8236724216459387
9/01/2021 14:30,24.0,6105.4,6130.547,0.4118792380515669
9/01/2021 15:00,23.4,6242.86,6264.9277,0.3534875742047768
9/01/2021 15:30,23.5,6427.05,6373.059,-0.8400575375755623
9/01/2021 16:00,23.2,6670.15,6589.345,-1.2114388005704466
9/01/2021 16:30,23.1,6931.41,6824.7974,-1.5381089377017065
9/01/2021 17:00,23.3,7146.05,7202.818,0.7943951007024834
9/01/2021 17:30,23.1,7445.15,7312.217,-1.7855006698991913
9/01/2021 18:00,22.7,7649.84,7563.25,-1.1319190989615489
9/01/2021 18:30,22.1,7732.18,7715.4473,-0.21640383921481768
9/01/2021 19:00,21.3,7777.51,7714.7153,-0.8073878139500974
9/01/2021 19:30,20.7,7729.01,7792.58,0.8224866849053084
